Release,Filename,LOC,NR,nAuth,locTouched,locAdded,max_locAdded,avg_locAdded,churn,max_churn,avg_churn,chgSetSize,max_chgSetSize,avg_chgSetSize,Buggy
6,zookeeper-server/src/main/java/org/apache/zookeeper/ZooKeeper.java,1202,2,1,130,106,13,5,123,82,62.0,0,0,0,Y
6,zookeeper-server/src/main/java/org/apache/zookeeper/ZooKeeperMain.java,763,4,1,110,52,10,2,-25,-4,-6.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/common/PathTrie.java,278,2,1,6,6,3,3,9,6,5.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/common/PathUtils.java,97,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/CommonNames.java,27,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/MBeanRegistry.java,186,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/ManagedUtil.java,61,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/ZKMBeanInfo.java,34,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ByteBufferInputStream.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,112,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionMXBean.java,66,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataNode.java,124,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,1066,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTreeBean.java,59,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTreeMXBean.java,45,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/FinalRequestProcessor.java,274,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/LogFormatter.java,66,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/NIOServerCnxn.java,958,3,1,59,27,3,1,-6,1,-2.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/PrepRequestProcessor.java,489,2,1,4,2,1,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/PurgeTxnLog.java,124,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/Request.java,196,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/RequestProcessor.java,34,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerCnxn.java,72,2,1,8,8,4,4,12,8,6.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerConfig.java,84,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerStats.java,121,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/SessionTracker.java,51,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/SessionTrackerImpl.java,215,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/SyncRequestProcessor.java,149,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/TraceFormatter.java,111,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/watch/WatchManager.java,102,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,613,2,1,22,22,10,6,33,22,17.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerBean.java,106,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,79,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerMain.java,110,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooTrace.java,72,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/AuthenticationProvider.java,75,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,124,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,106,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/ProviderRegistry.java,67,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileSnap.java,226,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileTxnLog.java,509,2,1,112,100,42,7,132,88,66.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,277,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/SnapShot.java,57,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/TxnLog.java,110,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/Util.java,308,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,45,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,832,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/CommitProcessor.java,170,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Election.java,22,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FastLeaderElection.java,693,6,1,224,164,8,3,304,104,51.0,0,0,0,Y
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Follower.java,404,2,1,4,2,1,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerBean.java,45,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerHandler.java,437,4,1,116,80,19,3,78,44,20.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerMXBean.java,38,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,95,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,75,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,30,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,225,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Leader.java,625,4,2,22,10,2,1,-7,-1,-2.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderBean.java,48,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,214,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,35,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,28,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderMXBean.java,32,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,153,2,1,16,6,3,2,-6,-2,-3.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LocalPeerBean.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,61,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,75,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumBean.java,41,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,582,8,1,508,306,14,3,708,104,89.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumMXBean.java,32,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeer.java,652,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,262,2,1,8,4,2,2,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,137,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumStats.java,64,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/RemotePeerBean.java,40,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,31,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,70,4,2,96,68,13,9,80,40,20.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ServerBean.java,33,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ServerMXBean.java,31,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Vote.java,61,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,261,4,1,122,84,9,3,141,46,35.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,53,2,1,22,22,9,6,33,22,17.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,29,2,1,2,2,1,1,3,2,2.0,0,0,0,N
6,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,116,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,537,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,175,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,29,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,328,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,src/java/main/org/apache/zookeeper/server/util/Profiler.java,35,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/server/util/SerializeUtils.java,99,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/main/java/org/apache/zookeeper/version/util/VerGen.java,121,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/BaseSysTest.java,249,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/DuplicateNameException.java,24,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,646,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/Instance.java,56,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/InstanceContainer.java,299,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/InstanceManager.java,326,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/NoAssignmentException.java,21,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/NoAvailableContainers.java,24,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/QuorumPeerInstance.java,261,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/SimpleClient.java,112,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/SimpleSysTest.java,166,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/TestableZooKeeper.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/CRCTest.java,181,1,1,45,26,7,2,7,7,7.0,0,0,0,N
6,src/java/test/org/apache/zookeeper/server/DataTreeUnitTest.java,49,1,1,9,4,1,1,-1,-1,-1.0,42,42,42,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/DeserializationPerfTest.java,86,1,1,14,13,2,1,12,12,12.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/InvalidSnapshotTest.java,89,1,1,51,34,10,2,17,17,17.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/SerializationPerfTest.java,93,1,1,14,13,2,1,12,12,12.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/ToStringTest.java,34,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/ZooKeeperServerMainTest.java,106,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/ZooKeeperServerTest.java,71,1,1,10,7,4,1,4,4,4.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java,250,3,1,191,164,69,9,206,137,69.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ACLRootTest.java,114,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ACLTest.java,159,1,1,43,24,9,2,5,5,5.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncOps.java,470,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncOpsTest.java,144,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncTest.java,243,1,1,1,1,1,1,1,1,1.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/AuthTest.java,75,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ChrootAsyncTest.java,41,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ChrootClientTest.java,41,1,1,1,1,1,1,1,1,1.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ChrootTest.java,119,1,1,8,0,0,0,-8,-8,-8.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,366,3,1,71,55,15,3,117,39,39.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientRetryTest.java,57,1,1,32,20,18,7,8,8,8.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientTest.java,773,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/quorum/CnxManagerTest.java,183,4,1,403,391,157,18,1194,379,299.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/CreateModeTest.java,73,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,src/java/test/org/apache/zookeeper/test/DBSizeTest.java,75,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/DataTreeTest.java,53,1,1,4,3,1,1,2,2,2.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/DisconnectableZooKeeper.java,48,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/EventTypeTest.java,42,1,1,2,1,1,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/server/quorum/FLELostMessageTest.java,181,2,1,394,394,198,197,590,394,295.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/FLENewEpochTest.java,165,1,1,22,10,4,1,-2,-2,-2.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/FLERestartTest.java,179,1,1,34,17,4,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/FLETest.java,273,1,1,34,19,5,2,4,4,4.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/FLEZeroWeightTest.java,162,4,1,388,380,183,27,1285,372,321.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/HierarchicalQuorumTest.java,247,5,1,732,465,93,7,348,198,70.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/IntegrityCheck.java,205,1,1,11,5,4,1,-1,-1,-1.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/InvalidSnapshotTest.java,82,1,1,38,22,8,2,6,6,6.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/JMXEnv.java,163,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/KeeperStateTest.java,66,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,src/java/test/org/apache/zookeeper/test/LETest.java,124,1,1,12,8,4,2,4,4,4.0,42,42,42,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/MaxCnxnsTest.java,97,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/NullDataTest.java,67,1,1,2,1,1,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/OOMTest.java,140,1,1,44,27,3,1,10,10,10.0,0,0,0,N
6,src/java/test/org/apache/zookeeper/test/PurgeTxnTest.java,81,1,1,29,16,7,2,3,3,3.0,42,42,42,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/QuorumBase.java,151,1,1,70,45,15,4,20,20,20.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/QuorumQuotaTest.java,68,3,2,6,4,2,1,3,2,1.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/QuorumTest.java,218,7,2,299,242,51,7,623,185,89.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/RecoveryTest.java,180,1,1,18,11,2,1,4,4,4.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/RepeatStartupTest.java,68,1,1,24,12,2,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/SessionTest.java,237,3,1,94,38,17,3,-9,7,-3.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/SledgeHammer.java,104,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/StatTest.java,190,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/SyncCallTest.java,86,1,1,2,1,1,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/TestHammer.java,54,1,1,2,1,1,1,0,0,0.0,0,0,0,N
6,src/java/test/org/apache/zookeeper/test/UpgradeTest.java,101,1,1,34,19,3,1,4,4,4.0,42,42,42,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/WatchedEventTest.java,82,1,1,4,2,1,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/WatcherFuncTest.java,393,1,1,6,3,1,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/WatcherTest.java,308,1,1,8,4,1,1,0,0,0.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ZooKeeperQuotaTest.java,72,3,2,7,5,2,2,6,3,2.0,0,0,0,N
6,zookeeper-server/src/test/java/org/apache/zookeeper/test/ZooKeeperTestClient.java,349,1,1,13,5,1,1,-3,-3,-3.0,0,0,0,N
6,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/LockListener.java,37,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,175,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/WriteLock.java,281,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,97,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-recipes/zookeeper-recipes-lock/src/main/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,36,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-recipes/zookeeper-recipes-lock/src/test/java/org/apache/zookeeper/recipes/lock/WriteLockTest.java,130,0,0,0,0,0,0,0,0,0.0,0,0,0,N
6,zookeeper-recipes/zookeeper-recipes-lock/src/test/java/org/apache/zookeeper/recipes/lock/ZNodeNameTest.java,49,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,124,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,243,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java,334,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/BookieException.java,79,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,158,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,79,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKDefs.java,102,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKException.java,157,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java,605,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookieHandle.java,362,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ClientCBWorker.java,133,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,53,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,833,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerManagementProcessor.java,1253,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,239,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,59,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumEngine.java,289,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumOpMonitor.java,462,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,418,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,74,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,191,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,474,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ReadEntryCallback.java,31,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,124,0,0,0,0,0,0,0,0,0.0,0,0,0,N
